2023-09-25 12:35:25.398431
Experiment: 	Action_FP_4
Participant: 	003
Counterbalancing order: 	3
Handedness: 	right
Frame Rate: 	119.99908447964111

participant	block	trial	practice	condition	FPType	conFPDur	extFixDur	actionTrigLatency	FP	orientation	Acc	responseGiven	response	RT	preRespGiven	preResp	preTime	ITI
003	0	0	yes	action	practice	NaN	NaN	0.9333970546722412	2.8	right	1	1	8	0.6607739925384521	0	NaN	NaN	0.47
003	0	1	yes	action	practice	NaN	NaN	1.038586139678955	1.0	right	1	1	8	0.44244885444641113	0	NaN	NaN	0.48
003	0	2	yes	action	practice	NaN	NaN	1.3343372344970703	2.8	left	1	1	7	0.5477621555328369	0	NaN	NaN	0.24
003	0	3	yes	action	practice	NaN	NaN	1.9638800621032715	2.8	right	1	1	8	0.6817781925201416	0	NaN	NaN	0.42
003	0	4	yes	action	practice	NaN	NaN	0.8276019096374512	2.8	right	1	1	8	0.5537939071655273	0	NaN	NaN	0.2
003	0	5	yes	action	practice	NaN	NaN	1.2959098815917969	1.0	left	1	1	7	0.5382249355316162	0	NaN	NaN	0.48
003	0	6	yes	action	practice	NaN	NaN	0.7438030242919922	1.0	left	1	1	7	0.7012121677398682	0	NaN	NaN	0.27
003	0	7	yes	action	practice	NaN	NaN	0.8111159801483154	1.0	left	1	1	7	0.48381805419921875	0	NaN	NaN	0.68
003	0	0	no	action	variable	NaN	NaN	1.5496129989624023	1.0	left	1	1	7	0.3795349597930908	0	NaN	NaN	0.33
003	0	1	no	action	variable	NaN	NaN	0.7673218250274658	1.0	left	1	1	7	0.38982319831848145	0	NaN	NaN	0.32
003	0	2	no	action	variable	NaN	NaN	0.8596341609954834	2.8	right	1	1	8	0.362778902053833	0	NaN	NaN	0.17
003	0	3	no	action	variable	NaN	NaN	0.44489383697509766	1.0	left	1	1	7	0.41229987144470215	0	NaN	NaN	0.17
003	0	4	no	action	variable	NaN	NaN	0.3744089603424072	2.8	right	1	1	8	0.35861802101135254	0	NaN	NaN	0.21
003	0	5	no	action	variable	NaN	NaN	0.626533031463623	2.8	right	1	1	8	0.45728015899658203	0	NaN	NaN	0.2
003	0	6	no	action	variable	NaN	NaN	0.6414220333099365	1.0	left	1	1	7	0.501492977142334	0	NaN	NaN	0.21
003	0	7	no	action	variable	NaN	NaN	0.5016281604766846	2.8	left	1	1	7	0.49319005012512207	0	NaN	NaN	0.31
003	0	8	no	action	variable	NaN	NaN	0.5831940174102783	2.8	right	1	1	8	0.3275470733642578	0	NaN	NaN	0.56
003	0	9	no	action	variable	NaN	NaN	0.45088696479797363	1.0	left	1	1	7	0.46712493896484375	0	NaN	NaN	0.26
003	0	10	no	action	variable	NaN	NaN	0.5411019325256348	2.8	right	1	1	8	0.34110188484191895	0	NaN	NaN	0.19
003	0	11	no	action	variable	NaN	NaN	0.5472979545593262	2.8	left	1	1	7	0.3298921585083008	0	NaN	NaN	0.17
003	0	12	no	action	variable	NaN	NaN	0.6958980560302734	1.0	left	1	1	7	0.7291281223297119	0	NaN	NaN	0.58
003	0	13	no	action	variable	NaN	NaN	0.6088540554046631	1.0	right	1	1	8	0.45151805877685547	0	NaN	NaN	0.2
003	0	14	no	action	variable	NaN	NaN	0.6157238483428955	2.8	left	1	1	7	0.3830289840698242	0	NaN	NaN	0.32
003	0	15	no	action	variable	NaN	NaN	0.5627200603485107	1.0	right	1	1	8	0.5496339797973633	0	NaN	NaN	0.4
003	0	16	no	action	variable	NaN	NaN	0.47133302688598633	1.0	left	1	1	7	0.4768259525299072	0	NaN	NaN	0.36
003	0	17	no	action	variable	NaN	NaN	0.5028741359710693	1.0	right	1	1	8	0.5224230289459229	0	NaN	NaN	0.37
003	0	18	no	action	variable	NaN	NaN	0.5785238742828369	1.0	right	0	1	7	0.41063714027404785	0	NaN	NaN	0.34
003	0	19	no	action	variable	NaN	NaN	0.5764830112457275	1.0	right	1	1	8	0.4159719944000244	0	NaN	NaN	0.58
003	0	20	no	action	variable	NaN	NaN	0.639611005783081	2.8	left	1	1	7	0.43913698196411133	0	NaN	NaN	0.47
003	0	21	no	action	variable	NaN	NaN	0.4048290252685547	2.8	right	1	1	8	0.38225388526916504	0	NaN	NaN	0.26
003	0	22	no	action	variable	NaN	NaN	0.46994900703430176	2.8	left	1	1	7	0.4611051082611084	0	NaN	NaN	0.5
003	0	23	no	action	variable	NaN	NaN	0.5246520042419434	2.8	right	1	1	8	0.4401271343231201	0	NaN	NaN	0.21
003	0	24	no	action	variable	NaN	NaN	0.512160062789917	2.8	right	1	1	8	0.3274719715118408	0	NaN	NaN	0.73
003	0	25	no	action	variable	NaN	NaN	0.6889188289642334	2.8	right	1	1	8	0.398892879486084	0	NaN	NaN	0.19
003	0	26	no	action	variable	NaN	NaN	0.8309249877929688	2.8	left	1	1	7	0.5281548500061035	0	NaN	NaN	0.24
003	0	27	no	action	variable	NaN	NaN	0.9460761547088623	2.8	left	1	1	7	0.5627820491790771	0	NaN	NaN	0.2
003	0	28	no	action	variable	NaN	NaN	0.6868100166320801	1.0	left	1	1	7	0.44940805435180664	0	NaN	NaN	0.18
003	0	29	no	action	variable	NaN	NaN	0.511322021484375	2.8	right	1	1	8	0.4037151336669922	0	NaN	NaN	0.56
003	0	30	no	action	variable	NaN	NaN	0.42347002029418945	1.0	right	1	1	8	0.41846513748168945	0	NaN	NaN	0.19
003	0	31	no	action	variable	NaN	NaN	0.43045902252197266	1.0	left	1	1	7	0.40581512451171875	0	NaN	NaN	0.2
003	0	32	no	action	variable	NaN	NaN	0.4379899501800537	1.0	right	1	1	8	0.3764650821685791	0	NaN	NaN	0.45
003	0	33	no	action	variable	NaN	NaN	0.5763449668884277	2.8	right	1	1	8	0.44759583473205566	0	NaN	NaN	0.18
003	0	34	no	action	variable	NaN	NaN	0.6717360019683838	2.8	right	1	1	8	0.4315040111541748	0	NaN	NaN	0.61
003	0	35	no	action	variable	NaN	NaN	0.7250461578369141	1.0	left	1	1	7	0.48621582984924316	0	NaN	NaN	0.19
003	0	36	no	action	variable	NaN	NaN	0.835291862487793	1.0	left	1	1	7	0.48824381828308105	0	NaN	NaN	0.4
003	0	37	no	action	variable	NaN	NaN	0.7888610363006592	1.0	right	1	1	8	0.4737281799316406	0	NaN	NaN	0.5
003	0	38	no	action	variable	NaN	NaN	0.5614650249481201	2.8	right	1	1	8	0.3814051151275635	0	NaN	NaN	0.43
003	0	39	no	action	variable	NaN	NaN	0.7134029865264893	2.8	right	1	1	8	0.41976380348205566	0	NaN	NaN	0.38
003	0	40	no	action	variable	NaN	NaN	0.7275650501251221	1.0	left	1	1	7	0.4894900321960449	0	NaN	NaN	0.28
003	0	41	no	action	variable	NaN	NaN	0.6474530696868896	2.8	right	1	1	8	0.46254491806030273	0	NaN	NaN	0.62
003	0	42	no	action	variable	NaN	NaN	0.5161769390106201	1.0	right	1	1	8	0.4491770267486572	0	NaN	NaN	0.16
003	0	43	no	action	variable	NaN	NaN	0.7271900177001953	1.0	left	1	1	7	0.4437828063964844	0	NaN	NaN	0.26
003	0	44	no	action	variable	NaN	NaN	0.7277929782867432	1.0	left	1	1	7	0.4804821014404297	0	NaN	NaN	0.18
003	0	45	no	action	variable	NaN	NaN	0.5165820121765137	2.8	left	1	1	7	0.4527561664581299	0	NaN	NaN	0.34
003	0	46	no	action	variable	NaN	NaN	0.7145471572875977	2.8	right	1	1	8	0.48676514625549316	0	NaN	NaN	0.16
003	0	47	no	action	variable	NaN	NaN	0.684715986251831	1.0	left	1	1	7	0.4811680316925049	0	NaN	NaN	0.21
003	0	48	no	action	variable	NaN	NaN	0.5271360874176025	1.0	left	1	1	7	0.4817640781402588	0	NaN	NaN	0.2
003	0	49	no	action	variable	NaN	NaN	0.6596701145172119	2.8	right	1	1	8	0.48340702056884766	0	NaN	NaN	0.2
003	0	50	no	action	variable	NaN	NaN	0.6935751438140869	1.0	right	1	1	8	0.4877500534057617	0	NaN	NaN	0.54
003	0	51	no	action	variable	NaN	NaN	0.6593341827392578	1.0	left	1	1	7	0.48983287811279297	0	NaN	NaN	0.31
003	0	52	no	action	variable	NaN	NaN	0.665722131729126	2.8	left	1	1	7	0.4107539653778076	0	NaN	NaN	0.19
003	0	53	no	action	variable	NaN	NaN	0.4810521602630615	2.8	left	1	1	7	0.4382200241088867	0	NaN	NaN	0.68
003	0	54	no	action	variable	NaN	NaN	0.6777880191802979	1.0	right	1	1	8	0.48786211013793945	0	NaN	NaN	0.16
003	0	55	no	action	variable	NaN	NaN	0.6579930782318115	2.8	left	1	1	7	0.4211699962615967	0	NaN	NaN	0.29
003	1	0	no	action	constant	long	NaN	0.6568140983581543	2.8	right	1	1	8	0.43704915046691895	0	NaN	NaN	0.58
003	1	1	no	action	constant	long	NaN	0.39861607551574707	2.8	left	1	1	7	0.4700150489807129	0	NaN	NaN	0.27
003	1	2	no	action	constant	long	NaN	0.3561100959777832	2.8	right	1	1	8	0.4311408996582031	0	NaN	NaN	0.28
003	1	3	no	action	constant	long	NaN	0.3490121364593506	2.8	left	1	1	7	0.37808990478515625	0	NaN	NaN	0.38
003	1	4	no	action	constant	long	NaN	0.3980600833892822	2.8	left	1	1	7	0.5071201324462891	0	NaN	NaN	0.73
003	1	5	no	action	constant	long	NaN	0.3985128402709961	2.8	left	1	1	7	0.40605878829956055	0	NaN	NaN	0.31
003	1	6	no	action	constant	long	NaN	0.44202089309692383	2.8	right	1	1	8	0.45012903213500977	0	NaN	NaN	0.31
003	1	7	no	action	constant	long	NaN	0.3879737854003906	2.8	right	1	1	8	0.4401588439941406	0	NaN	NaN	0.34
003	1	8	no	action	constant	long	NaN	0.41785502433776855	2.8	left	1	1	7	0.4157679080963135	0	NaN	NaN	0.2
003	1	9	no	action	constant	long	NaN	0.6397008895874023	2.8	right	1	1	8	0.4041459560394287	0	NaN	NaN	0.18
003	1	10	no	action	constant	long	NaN	0.5661838054656982	2.8	left	1	1	7	0.36248302459716797	0	NaN	NaN	0.2
003	1	11	no	action	constant	long	NaN	0.7105779647827148	2.8	right	1	1	8	0.36219191551208496	0	NaN	NaN	0.19
003	1	12	no	action	constant	long	NaN	0.6281740665435791	2.8	left	1	1	7	0.49550914764404297	0	NaN	NaN	0.36
003	1	13	no	action	constant	long	NaN	0.6953799724578857	2.8	right	1	1	8	0.39351511001586914	0	NaN	NaN	0.3
003	1	14	no	action	constant	long	NaN	0.5814719200134277	2.8	right	1	1	8	0.6461710929870605	0	NaN	NaN	0.49
003	1	15	no	action	constant	long	NaN	0.6617751121520996	2.8	right	1	1	8	0.48403406143188477	0	NaN	NaN	0.36
003	1	16	no	action	constant	long	NaN	0.3900570869445801	2.8	left	1	1	7	0.3941068649291992	0	NaN	NaN	0.17
003	1	17	no	action	constant	long	NaN	0.5600700378417969	2.8	right	1	1	8	0.41906094551086426	0	NaN	NaN	0.7
003	1	18	no	action	constant	long	NaN	0.5506329536437988	2.8	right	1	1	8	0.36103010177612305	0	NaN	NaN	0.22
003	1	19	no	action	constant	long	NaN	0.47918701171875	2.8	right	1	1	8	0.4391050338745117	0	NaN	NaN	0.45
003	1	20	no	action	constant	long	NaN	0.37902116775512695	2.8	left	1	1	7	0.3880119323730469	0	NaN	NaN	0.18
003	1	21	no	action	constant	long	NaN	0.9059920310974121	2.8	left	1	1	7	0.3667440414428711	0	NaN	NaN	0.22
003	1	22	no	action	constant	long	NaN	0.650601863861084	2.8	right	1	1	8	0.3881340026855469	0	NaN	NaN	0.69
003	1	23	no	action	constant	long	NaN	0.7276711463928223	2.8	left	1	1	7	0.34537482261657715	0	NaN	NaN	0.54
003	1	24	no	action	constant	long	NaN	0.8230600357055664	2.8	right	1	1	8	0.37909507751464844	0	NaN	NaN	0.24
003	1	25	no	action	constant	long	NaN	0.984990119934082	2.8	left	1	1	7	0.39007997512817383	0	NaN	NaN	0.37
003	1	26	no	action	constant	long	NaN	0.5679841041564941	2.8	left	1	1	7	0.4067070484161377	0	NaN	NaN	0.26
003	1	27	no	action	constant	long	NaN	0.7226691246032715	2.8	right	1	1	8	0.3514068126678467	0	NaN	NaN	0.51
003	1	28	no	action	constant	long	NaN	0.6371519565582275	2.8	left	1	1	7	0.42566514015197754	0	NaN	NaN	0.64
003	1	29	no	action	constant	long	NaN	0.468768835067749	2.8	right	1	1	8	0.44152092933654785	0	NaN	NaN	0.37
003	1	30	no	action	constant	long	NaN	0.4731709957122803	2.8	right	1	1	8	0.48169803619384766	0	NaN	NaN	0.25
003	1	31	no	action	constant	long	NaN	0.4955289363861084	2.8	left	1	1	7	0.3980410099029541	0	NaN	NaN	0.4
003	1	32	no	action	constant	long	NaN	0.3958590030670166	2.8	right	1	1	8	0.3384280204772949	0	NaN	NaN	0.22
003	1	33	no	action	constant	long	NaN	0.39026498794555664	2.8	left	1	1	7	0.346099853515625	0	NaN	NaN	0.23
003	1	34	no	action	constant	long	NaN	0.37402892112731934	2.8	left	1	1	7	0.48012685775756836	0	NaN	NaN	0.32
003	1	35	no	action	constant	long	NaN	0.38779187202453613	2.8	left	1	1	7	0.39567995071411133	0	NaN	NaN	0.37
003	1	36	no	action	constant	long	NaN	0.3635871410369873	2.8	left	1	1	7	0.4004178047180176	0	NaN	NaN	0.44
003	1	37	no	action	constant	long	NaN	0.3880748748779297	2.8	left	1	1	7	0.4132990837097168	0	NaN	NaN	0.43
003	1	38	no	action	constant	long	NaN	0.44498705863952637	2.8	right	1	1	8	0.30633997917175293	0	NaN	NaN	0.41
003	1	39	no	action	constant	long	NaN	0.36188197135925293	2.8	left	1	1	7	0.4096260070800781	0	NaN	NaN	0.43
003	1	40	no	action	constant	long	NaN	0.42536306381225586	2.8	right	1	1	8	0.45373106002807617	0	NaN	NaN	0.56
