2023-10-03 14:54:34.211689
Experiment: 	Action_FP_4
Participant: 	010
Counterbalancing order: 	2
Handedness: 	right
Frame Rate: 	119.9603021384792

participant	block	trial	practice	condition	FPType	conFPDur	extFixDur	actionTrigLatency	FP	orientation	Acc	responseGiven	response	RT	preRespGiven	preResp	preTime	ITI
010	0	0	yes	external	practice	NaN	1.0	NaN	1.0	right	1	1	8	0.6201949119567871	0	NaN	NaN	0.22
010	0	1	yes	external	practice	NaN	1.2	NaN	2.8	right	1	1	8	0.7650420665740967	0	NaN	NaN	0.42
010	0	2	yes	external	practice	NaN	1.7	NaN	1.0	left	1	1	7	0.4465370178222656	0	NaN	NaN	0.21
010	0	3	yes	external	practice	NaN	1.3	NaN	1.0	left	1	1	7	0.5091300010681152	0	NaN	NaN	0.5
010	0	4	yes	external	practice	NaN	1.3	NaN	1.0	right	1	1	8	0.42324304580688477	0	NaN	NaN	0.22
010	0	5	yes	external	practice	NaN	1.3	NaN	2.8	left	1	1	7	0.7881259918212891	0	NaN	NaN	0.49
010	0	6	yes	external	practice	NaN	1.1	NaN	2.8	right	1	1	8	0.5499069690704346	0	NaN	NaN	0.35
010	0	7	yes	external	practice	NaN	1.4	NaN	2.8	left	1	1	7	0.6448040008544922	0	NaN	NaN	0.23
010	0	0	no	external	constant	long	1.0	NaN	2.8	left	1	1	7	0.5720469951629639	0	NaN	NaN	0.47
010	0	1	no	external	constant	long	1.2	NaN	2.8	right	1	1	8	0.5348207950592041	0	NaN	NaN	0.3
010	0	2	no	external	constant	long	1.3	NaN	2.8	left	1	1	7	0.696444034576416	0	NaN	NaN	0.42
010	0	3	no	external	constant	long	1.3	NaN	2.8	left	1	1	7	0.6637330055236816	0	NaN	NaN	0.25
010	0	4	no	external	constant	long	1.5	NaN	2.8	left	1	1	7	0.661201000213623	0	NaN	NaN	0.5
010	0	5	no	external	constant	long	1.0	NaN	2.8	right	1	1	8	0.745823860168457	0	NaN	NaN	0.23
010	0	6	no	external	constant	long	1.1	NaN	2.8	right	1	1	8	0.7563068866729736	0	NaN	NaN	0.63
010	0	7	no	external	constant	long	1.5	NaN	2.8	right	1	1	8	0.8048779964447021	0	NaN	NaN	0.21
010	0	8	no	external	constant	long	1.4	NaN	2.8	right	1	1	8	0.7079849243164062	0	NaN	NaN	0.26
010	0	9	no	external	constant	long	1.1	NaN	2.8	left	1	1	7	0.8041739463806152	0	NaN	NaN	0.3
010	0	10	no	external	constant	long	1.3	NaN	2.8	right	1	1	8	0.6924080848693848	0	NaN	NaN	0.21
010	0	11	no	external	constant	long	1.5	NaN	2.8	right	1	1	8	0.7103729248046875	0	NaN	NaN	0.69
010	0	12	no	external	constant	long	1.5	NaN	2.8	left	1	1	7	0.9332029819488525	0	NaN	NaN	0.21
010	0	13	no	external	constant	long	1.7	NaN	2.8	right	1	1	8	0.860576868057251	0	NaN	NaN	0.66
010	0	14	no	external	constant	long	1.2	NaN	2.8	right	1	1	8	0.8799309730529785	0	NaN	NaN	0.43
010	0	15	no	external	constant	long	1.3	NaN	2.8	right	1	1	8	0.7326099872589111	0	NaN	NaN	0.59
010	0	16	no	external	constant	long	1.6	NaN	2.8	left	1	1	7	0.7777619361877441	0	NaN	NaN	0.58
010	0	17	no	external	constant	long	1.7	NaN	2.8	right	1	1	8	0.6949160099029541	0	NaN	NaN	0.68
010	0	18	no	external	constant	long	1.7	NaN	2.8	left	1	1	7	0.6589210033416748	0	NaN	NaN	0.6
010	0	19	no	external	constant	long	1.4	NaN	2.8	left	1	1	7	0.7135050296783447	0	NaN	NaN	0.31
010	0	20	no	external	constant	long	1.1	NaN	2.8	left	1	1	7	0.8732328414916992	0	NaN	NaN	0.48
010	0	21	no	external	constant	long	1.7	NaN	2.8	right	1	1	8	0.8762669563293457	0	NaN	NaN	0.21
010	0	22	no	external	constant	long	1.1	NaN	2.8	right	1	1	8	0.7992639541625977	0	NaN	NaN	0.27
010	0	23	no	external	constant	long	1.1	NaN	2.8	right	1	1	8	0.7187280654907227	0	NaN	NaN	0.17
010	0	24	no	external	constant	long	1.5	NaN	2.8	right	1	1	8	0.8048028945922852	0	NaN	NaN	0.17
010	0	25	no	external	constant	long	1.2	NaN	2.8	left	1	1	7	0.8761389255523682	0	NaN	NaN	0.36
010	0	26	no	external	constant	long	1.6	NaN	2.8	right	1	1	8	0.7284698486328125	0	NaN	NaN	0.51
010	0	27	no	external	constant	long	1.3	NaN	2.8	right	1	1	8	0.772305965423584	0	NaN	NaN	0.18
010	0	28	no	external	constant	long	1.1	NaN	2.8	right	1	1	8	0.7777438163757324	0	NaN	NaN	0.32
010	0	29	no	external	constant	long	1.4	NaN	2.8	right	1	1	8	0.7147350311279297	0	NaN	NaN	0.48
010	0	30	no	external	constant	long	1.0	NaN	2.8	left	1	1	7	0.8753960132598877	0	NaN	NaN	0.33
010	0	31	no	external	constant	long	1.2	NaN	2.8	left	1	1	7	1.0486080646514893	0	NaN	NaN	0.41
010	0	32	no	external	constant	long	1.6	NaN	2.8	right	1	1	8	0.8896121978759766	0	NaN	NaN	0.64
010	0	33	no	external	constant	long	1.7	NaN	2.8	left	1	1	7	0.8633139133453369	0	NaN	NaN	0.33
010	0	34	no	external	constant	long	1.6	NaN	2.8	left	1	1	7	1.180602788925171	0	NaN	NaN	0.17
010	0	35	no	external	constant	long	1.4	NaN	2.8	left	1	1	7	0.8217408657073975	0	NaN	NaN	0.68
010	0	36	no	external	constant	long	1.7	NaN	2.8	left	1	1	7	0.7585301399230957	0	NaN	NaN	0.28
010	0	37	no	external	constant	long	1.4	NaN	2.8	left	1	1	7	0.701746940612793	0	NaN	NaN	0.74
010	0	38	no	external	constant	long	1.4	NaN	2.8	right	1	1	8	0.721735954284668	0	NaN	NaN	0.45
010	0	39	no	external	constant	long	1.6	NaN	2.8	right	1	1	8	0.6199488639831543	0	NaN	NaN	0.24
010	0	40	no	external	constant	long	1.5	NaN	2.8	left	1	1	7	0.6644258499145508	0	NaN	NaN	0.16
010	0	41	no	external	constant	long	1.3	NaN	2.8	right	1	1	8	0.5701630115509033	0	NaN	NaN	0.22
010	0	42	no	external	constant	long	1.4	NaN	2.8	left	1	1	7	0.7695059776306152	0	NaN	NaN	0.28
010	0	43	no	external	constant	long	1.3	NaN	2.8	left	1	1	7	0.8611428737640381	0	NaN	NaN	0.24
010	0	44	no	external	constant	long	1.2	NaN	2.8	right	1	1	8	0.666356086730957	0	NaN	NaN	0.4
010	0	45	no	external	constant	long	1.4	NaN	2.8	left	1	1	7	0.7848279476165771	0	NaN	NaN	0.38
010	0	46	no	external	constant	long	1.4	NaN	2.8	left	1	1	7	0.8673100471496582	0	NaN	NaN	0.2
010	0	47	no	external	constant	long	1.5	NaN	2.8	right	1	1	8	0.7565250396728516	0	NaN	NaN	0.22
010	0	48	no	external	constant	long	1.1	NaN	2.8	left	1	1	7	0.7437541484832764	0	NaN	NaN	0.19
010	0	49	no	external	constant	long	1.7	NaN	2.8	left	1	1	7	1.1409399509429932	0	NaN	NaN	0.56
010	0	50	no	external	constant	long	1.2	NaN	2.8	left	1	1	7	0.990502119064331	0	NaN	NaN	0.47
010	0	51	no	external	constant	long	1.3	NaN	2.8	left	1	1	7	0.7977738380432129	0	NaN	NaN	0.22
010	0	52	no	external	constant	long	1.7	NaN	2.8	right	1	1	8	0.8711738586425781	0	NaN	NaN	0.18
010	0	53	no	external	constant	long	1.1	NaN	2.8	right	1	1	8	0.6748859882354736	0	NaN	NaN	0.36
010	0	54	no	external	constant	long	1.5	NaN	2.8	left	1	1	7	0.9266111850738525	0	NaN	NaN	0.2
010	0	55	no	external	constant	long	1.5	NaN	2.8	right	1	1	8	0.6047430038452148	0	NaN	NaN	0.19
010	1	0	no	external	constant	short	1.2	NaN	1.0	left	1	1	7	0.6353271007537842	0	NaN	NaN	0.26
010	1	1	no	external	constant	short	1.3	NaN	1.0	right	1	1	8	0.7559189796447754	0	NaN	NaN	0.41
010	1	2	no	external	constant	short	1.4	NaN	1.0	right	1	1	8	0.6861610412597656	0	NaN	NaN	0.17
010	1	3	no	external	constant	short	1.1	NaN	1.0	right	1	1	8	0.5349569320678711	0	NaN	NaN	0.18
010	1	4	no	external	constant	short	1.5	NaN	1.0	left	1	1	7	0.4586000442504883	0	NaN	NaN	0.32
010	1	5	no	external	constant	short	1.5	NaN	1.0	left	1	1	7	0.5772662162780762	0	NaN	NaN	0.29
010	1	6	no	external	constant	short	1.1	NaN	1.0	left	1	1	7	0.7555840015411377	0	NaN	NaN	0.19
010	1	7	no	external	constant	short	1.1	NaN	1.0	left	1	1	7	0.5546178817749023	0	NaN	NaN	0.69
010	1	8	no	external	constant	short	1.6	NaN	1.0	left	1	1	7	0.6030800342559814	0	NaN	NaN	0.17
010	1	9	no	external	constant	short	1.6	NaN	1.0	left	1	1	7	0.7127230167388916	0	NaN	NaN	0.3
010	1	10	no	external	constant	short	1.1	NaN	1.0	right	1	1	8	0.7323930263519287	0	NaN	NaN	0.18
010	1	11	no	external	constant	short	1.6	NaN	1.0	right	1	1	8	0.6769568920135498	0	NaN	NaN	0.36
010	1	12	no	external	constant	short	1.6	NaN	1.0	right	1	1	8	0.7939999103546143	0	NaN	NaN	0.59
010	1	13	no	external	constant	short	1.3	NaN	1.0	left	1	1	7	0.7758028507232666	0	NaN	NaN	0.17
010	1	14	no	external	constant	short	1.2	NaN	1.0	right	1	1	8	0.7019658088684082	0	NaN	NaN	0.17
010	1	15	no	external	constant	short	1.3	NaN	1.0	right	1	1	8	0.5892579555511475	0	NaN	NaN	0.18
010	1	16	no	external	constant	short	1.7	NaN	1.0	left	1	1	7	0.8797500133514404	0	NaN	NaN	0.38
010	1	17	no	external	constant	short	1.0	NaN	1.0	right	1	1	8	0.8222880363464355	0	NaN	NaN	0.21
010	1	18	no	external	constant	short	1.4	NaN	1.0	left	1	1	7	0.7165699005126953	0	NaN	NaN	0.22
010	1	19	no	external	constant	short	1.7	NaN	1.0	right	1	1	8	0.5832028388977051	0	NaN	NaN	0.78
010	1	20	no	external	constant	short	1.7	NaN	1.0	left	1	1	7	0.6528599262237549	0	NaN	NaN	0.36
010	1	21	no	external	constant	short	1.1	NaN	1.0	left	1	1	7	0.5926680564880371	0	NaN	NaN	0.23
010	1	22	no	external	constant	short	1.6	NaN	1.0	right	1	1	8	0.7500870227813721	0	NaN	NaN	0.19
010	1	23	no	external	constant	short	1.7	NaN	1.0	right	1	1	8	0.6802859306335449	0	NaN	NaN	0.21
010	1	24	no	external	constant	short	1.5	NaN	1.0	right	1	1	8	0.7292819023132324	0	NaN	NaN	0.21
010	1	25	no	external	constant	short	1.1	NaN	1.0	right	1	1	8	0.6969349384307861	0	NaN	NaN	0.18
010	1	26	no	external	constant	short	1.7	NaN	1.0	right	1	1	8	0.6664550304412842	0	NaN	NaN	0.32
010	1	27	no	external	constant	short	1.4	NaN	1.0	right	1	1	8	0.7792870998382568	0	NaN	NaN	0.18
010	1	28	no	external	constant	short	1.7	NaN	1.0	left	1	1	7	0.6057970523834229	0	NaN	NaN	0.52
010	1	29	no	external	constant	short	1.6	NaN	1.0	right	1	1	8	0.7832860946655273	0	NaN	NaN	0.25
010	1	30	no	external	constant	short	1.3	NaN	1.0	left	1	1	7	0.784937858581543	0	NaN	NaN	0.25
010	1	31	no	external	constant	short	1.4	NaN	1.0	right	1	1	8	0.7273170948028564	0	NaN	NaN	0.31
010	1	32	no	external	constant	short	1.3	NaN	1.0	right	1	1	8	0.6677792072296143	0	NaN	NaN	0.36
010	1	33	no	external	constant	short	1.7	NaN	1.0	right	1	1	8	0.7218267917633057	0	NaN	NaN	0.18
010	1	34	no	external	constant	short	1.2	NaN	1.0	left	1	1	7	0.9507708549499512	0	NaN	NaN	0.33
010	1	35	no	external	constant	short	1.6	NaN	1.0	left	1	1	7	0.7360620498657227	0	NaN	NaN	0.24
010	1	36	no	external	constant	short	1.7	NaN	1.0	left	1	1	7	1.0319499969482422	0	NaN	NaN	0.25
010	1	37	no	external	constant	short	1.2	NaN	1.0	right	1	1	8	1.0179550647735596	0	NaN	NaN	0.27
010	1	38	no	external	constant	short	1.1	NaN	1.0	right	1	1	8	1.0871288776397705	0	NaN	NaN	0.18
010	1	39	no	external	constant	short	1.5	NaN	1.0	left	1	1	7	0.8627481460571289	0	NaN	NaN	0.39
010	1	40	no	external	constant	short	1.4	NaN	1.0	right	1	1	8	1.1572799682617188	0	NaN	NaN	0.68
