2023-09-26 15:56:52.617122
Experiment: 	Action_FP_4
Participant: 	005
Counterbalancing order: 	1
Handedness: 	right
Frame Rate: 	120.0581641649206

participant	block	trial	practice	condition	FPType	conFPDur	extFixDur	actionTrigLatency	FP	orientation	Acc	responseGiven	response	RT	preRespGiven	preResp	preTime	ITI
005	0	0	yes	action	practice	NaN	NaN	0.2883739471435547	2.8	right	1	1	8	0.4797229766845703	0	NaN	NaN	0.33
005	0	1	yes	action	practice	NaN	NaN	1.3115479946136475	1.0	right	1	1	8	0.3759448528289795	0	NaN	NaN	0.19
005	0	2	yes	action	practice	NaN	NaN	1.2159240245819092	1.0	right	1	1	8	0.37755703926086426	0	NaN	NaN	0.21
005	0	3	yes	action	practice	NaN	NaN	0.9655530452728271	1.0	left	1	1	7	0.32663488388061523	0	NaN	NaN	0.35
005	0	4	yes	action	practice	NaN	NaN	0.6862800121307373	1.0	left	1	1	7	0.37146902084350586	0	NaN	NaN	0.18
005	0	5	yes	action	practice	NaN	NaN	0.8852858543395996	2.8	left	1	1	7	0.3827378749847412	0	NaN	NaN	0.18
005	0	6	yes	action	practice	NaN	NaN	1.0846898555755615	2.8	left	1	1	7	0.34192895889282227	0	NaN	NaN	0.52
005	0	7	yes	action	practice	NaN	NaN	0.7354590892791748	2.8	right	1	1	8	0.4457540512084961	0	NaN	NaN	0.22
005	0	0	no	action	constant	short	NaN	1.2457709312438965	1.0	left	1	1	7	0.3236551284790039	0	NaN	NaN	0.34
005	0	1	no	action	constant	short	NaN	0.49947118759155273	1.0	right	1	1	8	0.4760169982910156	0	NaN	NaN	0.56
005	0	2	no	action	constant	short	NaN	0.6318550109863281	1.0	right	1	1	8	0.4143397808074951	0	NaN	NaN	0.21
005	0	3	no	action	constant	short	NaN	0.6244361400604248	1.0	left	1	1	7	0.26503515243530273	0	NaN	NaN	0.22
005	0	4	no	action	constant	short	NaN	0.701117992401123	1.0	left	1	1	7	0.42031002044677734	0	NaN	NaN	0.51
005	0	5	no	action	constant	short	NaN	0.6380898952484131	1.0	right	1	1	8	0.2783188819885254	0	NaN	NaN	0.37
005	0	6	no	action	constant	short	NaN	0.616218090057373	1.0	right	1	1	8	0.3989708423614502	0	NaN	NaN	0.46
005	0	7	no	action	constant	short	NaN	0.5688431262969971	1.0	left	1	1	7	0.2480008602142334	0	NaN	NaN	0.36
005	0	8	no	action	constant	short	NaN	0.5319411754608154	1.0	right	1	1	8	0.30636096000671387	0	NaN	NaN	0.6
005	0	9	no	action	constant	short	NaN	0.5701558589935303	1.0	right	1	1	8	0.2796649932861328	0	NaN	NaN	0.32
005	0	10	no	action	constant	short	NaN	0.4477500915527344	1.0	left	1	1	7	0.41707706451416016	0	NaN	NaN	0.24
005	0	11	no	action	constant	short	NaN	0.404904842376709	1.0	right	1	1	8	0.27541303634643555	0	NaN	NaN	0.74
005	0	12	no	action	constant	short	NaN	0.4427831172943115	1.0	left	1	1	7	0.3740541934967041	0	NaN	NaN	0.42
005	0	13	no	action	constant	short	NaN	0.4496629238128662	1.0	right	1	1	8	0.2573118209838867	0	NaN	NaN	0.62
005	0	14	no	action	constant	short	NaN	0.3909428119659424	1.0	right	1	1	8	0.49907493591308594	0	NaN	NaN	0.35
005	0	15	no	action	constant	short	NaN	0.4369840621948242	1.0	left	1	1	7	0.2557668685913086	0	NaN	NaN	0.4
005	0	16	no	action	constant	short	NaN	0.4036529064178467	1.0	left	0	1	8	0.23971009254455566	0	NaN	NaN	0.2
005	0	17	no	action	constant	short	NaN	0.6797351837158203	1.0	left	1	1	7	0.3327031135559082	0	NaN	NaN	0.48
005	0	18	no	action	constant	short	NaN	0.38448190689086914	1.0	right	1	1	8	0.3900120258331299	0	NaN	NaN	0.23
005	0	19	no	action	constant	short	NaN	0.49802207946777344	1.0	left	1	1	7	0.23680400848388672	0	NaN	NaN	0.2
005	0	20	no	action	constant	short	NaN	0.4568450450897217	1.0	right	1	1	8	0.3426389694213867	0	NaN	NaN	0.62
005	0	21	no	action	constant	short	NaN	0.8463418483734131	1.0	right	1	1	8	0.40798091888427734	0	NaN	NaN	0.17
005	0	22	no	action	constant	short	NaN	0.45610594749450684	1.0	right	1	1	8	0.35680603981018066	0	NaN	NaN	0.22
005	0	23	no	action	constant	short	NaN	0.4928009510040283	1.0	left	1	1	7	0.29872608184814453	0	NaN	NaN	0.29
005	0	24	no	action	constant	short	NaN	0.5127158164978027	1.0	right	1	1	8	0.2691018581390381	0	NaN	NaN	0.42
005	0	25	no	action	constant	short	NaN	0.4924600124359131	1.0	right	1	1	8	0.3603339195251465	0	NaN	NaN	0.29
005	0	26	no	action	constant	short	NaN	0.4183919429779053	1.0	left	1	1	7	0.3141179084777832	0	NaN	NaN	0.28
005	0	27	no	action	constant	short	NaN	0.3981339931488037	1.0	right	1	1	8	0.27312302589416504	0	NaN	NaN	0.54
005	0	28	no	action	constant	short	NaN	0.41672182083129883	1.0	left	1	1	7	0.2867848873138428	0	NaN	NaN	0.28
005	0	29	no	action	constant	short	NaN	0.4025869369506836	1.0	right	1	1	8	0.24714398384094238	0	NaN	NaN	0.21
005	0	30	no	action	constant	short	NaN	0.4211239814758301	1.0	right	1	1	8	0.32999396324157715	0	NaN	NaN	0.61
005	0	31	no	action	constant	short	NaN	0.41760802268981934	1.0	left	1	1	7	0.2530028820037842	0	NaN	NaN	0.33
005	0	32	no	action	constant	short	NaN	0.3966522216796875	1.0	left	1	1	7	0.3501310348510742	0	NaN	NaN	0.27
005	0	33	no	action	constant	short	NaN	0.5038669109344482	1.0	left	1	1	7	0.33686208724975586	0	NaN	NaN	0.21
005	0	34	no	action	constant	short	NaN	0.6787419319152832	1.0	left	1	1	7	0.30176591873168945	0	NaN	NaN	0.22
005	0	35	no	action	constant	short	NaN	0.41552209854125977	1.0	right	1	1	8	0.2983400821685791	0	NaN	NaN	0.62
005	0	36	no	action	constant	short	NaN	0.42998790740966797	1.0	left	1	1	7	0.27233195304870605	0	NaN	NaN	0.3
005	0	37	no	action	constant	short	NaN	0.5263619422912598	1.0	left	1	1	7	0.28531885147094727	0	NaN	NaN	0.28
005	0	38	no	action	constant	short	NaN	0.3692770004272461	1.0	right	1	1	8	0.33730316162109375	0	NaN	NaN	0.24
005	0	39	no	action	constant	short	NaN	0.4832780361175537	1.0	right	1	1	8	0.3882560729980469	0	NaN	NaN	0.69
005	0	40	no	action	constant	short	NaN	0.419996976852417	1.0	left	1	1	7	0.2899641990661621	0	NaN	NaN	0.34
005	0	41	no	action	constant	short	NaN	0.4138929843902588	1.0	left	1	1	7	0.39598703384399414	0	NaN	NaN	0.45
005	0	42	no	action	constant	short	NaN	0.4755251407623291	1.0	right	1	1	8	0.32906103134155273	0	NaN	NaN	0.67
005	0	43	no	action	constant	short	NaN	0.3835780620574951	1.0	right	1	1	8	0.3470640182495117	0	NaN	NaN	0.27
005	0	44	no	action	constant	short	NaN	0.4068460464477539	1.0	left	1	1	7	0.29400086402893066	0	NaN	NaN	0.28
005	0	45	no	action	constant	short	NaN	0.3859391212463379	1.0	left	1	1	7	0.3913309574127197	0	NaN	NaN	0.24
005	0	46	no	action	constant	short	NaN	0.48134613037109375	1.0	left	1	1	7	0.2826669216156006	0	NaN	NaN	0.6
005	0	47	no	action	constant	short	NaN	0.5184080600738525	1.0	right	1	1	8	0.2998971939086914	0	NaN	NaN	0.26
005	0	48	no	action	constant	short	NaN	0.44399404525756836	1.0	right	1	1	8	0.4559779167175293	0	NaN	NaN	0.17
005	0	49	no	action	constant	short	NaN	0.46790289878845215	1.0	right	1	1	8	0.33266520500183105	0	NaN	NaN	0.68
005	0	50	no	action	constant	short	NaN	0.4341261386871338	1.0	right	1	1	8	0.30599117279052734	0	NaN	NaN	0.21
005	0	51	no	action	constant	short	NaN	0.4419519901275635	1.0	left	1	1	7	0.2978048324584961	0	NaN	NaN	0.3
005	0	52	no	action	constant	short	NaN	0.3976280689239502	1.0	left	1	1	7	0.3599581718444824	0	NaN	NaN	0.17
005	0	53	no	action	constant	short	NaN	0.8299479484558105	1.0	left	1	1	7	0.29398393630981445	0	NaN	NaN	0.79
005	0	54	no	action	constant	short	NaN	0.42744016647338867	1.0	left	1	1	7	0.33931994438171387	0	NaN	NaN	0.19
005	0	55	no	action	constant	short	NaN	0.8453929424285889	1.0	right	1	1	8	0.323976993560791	0	NaN	NaN	0.27
005	1	0	no	action	variable	NaN	NaN	0.4767777919769287	2.8	left	1	1	7	0.3961970806121826	0	NaN	NaN	0.47
005	1	1	no	action	variable	NaN	NaN	0.5123350620269775	2.8	left	1	1	7	0.36130785942077637	0	NaN	NaN	0.19
005	1	2	no	action	variable	NaN	NaN	0.44940900802612305	2.8	right	1	1	8	0.2755749225616455	0	NaN	NaN	0.33
005	1	3	no	action	variable	NaN	NaN	0.4335620403289795	2.8	right	1	1	8	0.33340883255004883	0	NaN	NaN	0.46
