2023-10-18 16:20:06.101043
Experiment: 	Action_FP_4
Participant: 	014
Counterbalancing order: 	2
Handedness: 	right
Frame Rate: 	120.0076680314618

participant	block	trial	practice	condition	FPType	conFPDur	extFixDur	actionTrigLatency	FP	orientation	Acc	responseGiven	response	RT	preRespGiven	preResp	preTime	ITI
014	1	12	no	external	constant	short	1.0	NaN	1.0	right	1	1	8	0.5545430183410645	0	NaN	NaN	0.34
014	1	13	no	external	constant	short	1.1	NaN	1.0	right	1	1	8	0.4182319641113281	0	NaN	NaN	0.4
014	1	14	no	external	constant	short	1.5	NaN	1.0	right	1	1	8	0.3154568672180176	0	NaN	NaN	0.45
014	1	15	no	external	constant	short	1.4	NaN	1.0	left	1	1	7	0.45690321922302246	0	NaN	NaN	0.4
014	1	16	no	external	constant	short	1.7	NaN	1.0	right	1	1	8	0.34487318992614746	0	NaN	NaN	0.27
014	1	17	no	external	constant	short	1.1	NaN	1.0	left	1	1	7	0.39028096199035645	0	NaN	NaN	0.18
014	1	18	no	external	constant	short	1.2	NaN	1.0	right	1	1	8	0.3505570888519287	0	NaN	NaN	0.25
014	1	19	no	external	constant	short	1.0	NaN	1.0	left	1	1	7	0.28871703147888184	0	NaN	NaN	0.38
014	1	20	no	external	constant	short	1.5	NaN	1.0	left	1	1	7	0.5393610000610352	0	NaN	NaN	0.19
014	1	21	no	external	constant	short	1.1	NaN	1.0	left	1	1	7	0.46587514877319336	0	NaN	NaN	0.25
014	1	22	no	external	constant	short	1.0	NaN	1.0	right	1	1	8	0.5986690521240234	0	NaN	NaN	0.39
014	1	23	no	external	constant	short	1.0	NaN	1.0	right	1	1	8	0.4916369915008545	0	NaN	NaN	0.19
014	1	24	no	external	constant	short	1.7	NaN	1.0	left	1	1	7	0.39333295822143555	0	NaN	NaN	0.29
014	1	25	no	external	constant	short	1.6	NaN	1.0	left	1	1	7	0.5845379829406738	0	NaN	NaN	0.31
014	1	26	no	external	constant	short	1.3	NaN	1.0	left	1	1	7	0.7042758464813232	0	NaN	NaN	0.67
014	1	27	no	external	constant	short	1.5	NaN	1.0	left	1	1	7	0.587677001953125	0	NaN	NaN	0.2
014	1	28	no	external	constant	short	1.4	NaN	1.0	right	1	1	8	0.5711281299591064	0	NaN	NaN	0.23
014	1	29	no	external	constant	short	1.3	NaN	1.0	left	1	1	7	0.7044661045074463	0	NaN	NaN	0.25
014	1	30	no	external	constant	short	1.7	NaN	1.0	left	1	1	7	0.4928460121154785	0	NaN	NaN	0.44
014	1	31	no	external	constant	short	1.1	NaN	1.0	right	1	1	8	0.5308070182800293	0	NaN	NaN	0.25
014	1	32	no	external	constant	short	1.4	NaN	1.0	right	1	1	8	0.5571169853210449	0	NaN	NaN	0.36
014	1	33	no	external	constant	short	1.1	NaN	1.0	right	1	1	8	0.4528820514678955	0	NaN	NaN	0.28
014	1	34	no	external	constant	short	1.6	NaN	1.0	right	1	1	8	0.6818790435791016	0	NaN	NaN	0.6
014	1	35	no	external	constant	short	1.0	NaN	1.0	right	1	1	8	0.6360158920288086	0	NaN	NaN	0.29
014	1	36	no	external	constant	short	1.5	NaN	1.0	left	1	1	7	0.4752209186553955	0	NaN	NaN	0.3
014	1	37	no	external	constant	short	1.0	NaN	1.0	left	1	1	7	0.6292998790740967	0	NaN	NaN	0.22
014	1	38	no	external	constant	short	1.4	NaN	1.0	right	1	1	8	0.5827920436859131	0	NaN	NaN	0.39
014	1	39	no	external	constant	short	1.1	NaN	1.0	right	1	1	8	0.9212169647216797	0	NaN	NaN	0.53
014	1	40	no	external	constant	short	1.2	NaN	1.0	right	1	1	8	0.8050510883331299	0	NaN	NaN	0.2
014	1	41	no	external	constant	short	1.7	NaN	1.0	right	1	1	8	0.6343610286712646	0	NaN	NaN	0.16
014	1	42	no	external	constant	short	1.2	NaN	1.0	left	1	1	7	0.918205976486206	0	NaN	NaN	0.2
014	1	43	no	external	constant	short	1.1	NaN	1.0	right	1	1	8	0.9016900062561035	0	NaN	NaN	0.4
014	1	44	no	external	constant	short	1.1	NaN	1.0	left	1	1	7	0.7133729457855225	0	NaN	NaN	0.64
014	1	45	no	external	constant	short	1.4	NaN	1.0	left	1	1	7	0.5813958644866943	0	NaN	NaN	0.43
014	1	46	no	external	constant	short	1.3	NaN	1.0	left	1	1	7	0.44062209129333496	0	NaN	NaN	0.36
014	1	47	no	external	constant	short	1.5	NaN	1.0	right	1	1	8	0.47356295585632324	0	NaN	NaN	0.26
014	1	48	no	external	constant	short	1.2	NaN	1.0	right	1	1	8	0.7145969867706299	0	NaN	NaN	0.42
014	1	49	no	external	constant	short	1.7	NaN	1.0	right	1	1	8	0.6292369365692139	0	NaN	NaN	0.23
014	1	50	no	external	constant	short	1.3	NaN	1.0	left	1	1	7	0.6103301048278809	0	NaN	NaN	0.41
014	1	51	no	external	constant	short	1.1	NaN	1.0	left	1	1	7	0.6289551258087158	0	NaN	NaN	0.17
014	1	52	no	external	constant	short	1.3	NaN	1.0	right	1	1	8	0.3869490623474121	0	NaN	NaN	0.19
014	1	53	no	external	constant	short	1.0	NaN	1.0	right	1	1	8	0.5686550140380859	0	NaN	NaN	0.35
014	1	54	no	external	constant	short	1.6	NaN	1.0	left	1	1	7	0.443972110748291	0	NaN	NaN	0.17
014	1	55	no	external	constant	short	1.5	NaN	1.0	left	1	1	7	0.5993318557739258	0	NaN	NaN	0.16
014	2	0	no	external	variable	NaN	1.2	NaN	2.8	right	1	1	8	0.7157931327819824	0	NaN	NaN	0.37
014	2	1	no	external	variable	NaN	1.4	NaN	2.8	right	1	1	8	0.5094871520996094	0	NaN	NaN	0.3
014	2	2	no	external	variable	NaN	1.3	NaN	2.8	right	1	1	8	0.4638228416442871	0	NaN	NaN	0.22
014	2	3	no	external	variable	NaN	1.5	NaN	1.0	right	1	1	8	0.4589400291442871	0	NaN	NaN	0.41
014	2	4	no	external	variable	NaN	1.3	NaN	2.8	right	1	1	8	0.5708208084106445	0	NaN	NaN	0.22
014	2	5	no	external	variable	NaN	1.1	NaN	2.8	right	1	1	8	0.4598250389099121	0	NaN	NaN	0.59
014	2	6	no	external	variable	NaN	1.5	NaN	2.8	left	1	1	7	0.43282294273376465	0	NaN	NaN	0.4
014	2	7	no	external	variable	NaN	1.4	NaN	2.8	right	1	1	8	0.5124499797821045	0	NaN	NaN	0.34
014	2	8	no	external	variable	NaN	1.4	NaN	2.8	left	1	1	7	0.5782442092895508	0	NaN	NaN	0.28
014	2	9	no	external	variable	NaN	1.3	NaN	2.8	left	1	1	7	0.6167271137237549	0	NaN	NaN	0.54
014	2	10	no	external	variable	NaN	1.5	NaN	2.8	right	1	1	8	0.5997161865234375	0	NaN	NaN	0.23
014	2	11	no	external	variable	NaN	1.5	NaN	2.8	right	1	1	8	0.528566837310791	0	NaN	NaN	0.64
014	2	12	no	external	variable	NaN	1.1	NaN	1.0	left	1	1	7	0.6043479442596436	0	NaN	NaN	0.32
014	2	13	no	external	variable	NaN	1.2	NaN	1.0	left	1	1	7	0.6322660446166992	0	NaN	NaN	0.28
014	2	14	no	external	variable	NaN	1.4	NaN	1.0	left	1	1	7	0.5980339050292969	0	NaN	NaN	0.28
014	2	15	no	external	variable	NaN	1.0	NaN	2.8	left	1	1	7	0.5490498542785645	0	NaN	NaN	0.2
014	2	16	no	external	variable	NaN	1.5	NaN	1.0	right	1	1	8	0.618380069732666	0	NaN	NaN	0.63
014	2	17	no	external	variable	NaN	1.4	NaN	1.0	left	1	1	7	0.9354970455169678	0	NaN	NaN	0.2
014	2	18	no	external	variable	NaN	1.3	NaN	1.0	right	1	1	8	0.5953519344329834	0	NaN	NaN	0.3
014	2	19	no	external	variable	NaN	1.1	NaN	1.0	right	1	1	8	0.5880420207977295	0	NaN	NaN	0.78
014	2	20	no	external	variable	NaN	1.0	NaN	2.8	left	1	1	7	0.43723011016845703	0	NaN	NaN	0.17
014	2	21	no	external	variable	NaN	1.2	NaN	1.0	right	1	1	8	0.57088303565979	0	NaN	NaN	0.22
014	2	22	no	external	variable	NaN	1.3	NaN	1.0	left	1	1	7	0.3823719024658203	0	NaN	NaN	0.17
014	2	23	no	external	variable	NaN	1.5	NaN	1.0	left	0	1	8	0.40376996994018555	0	NaN	NaN	0.33
014	2	24	no	external	variable	NaN	1.1	NaN	2.8	left	1	1	7	0.3671751022338867	0	NaN	NaN	0.2
014	2	25	no	external	variable	NaN	1.6	NaN	2.8	left	1	1	7	0.8288159370422363	0	NaN	NaN	0.23
014	2	26	no	external	variable	NaN	1.5	NaN	2.8	left	1	1	7	0.5413808822631836	0	NaN	NaN	0.36
014	2	27	no	external	variable	NaN	1.1	NaN	1.0	left	1	1	7	0.6377072334289551	0	NaN	NaN	0.24
014	2	28	no	external	variable	NaN	1.1	NaN	2.8	right	1	1	8	0.4641611576080322	0	NaN	NaN	0.22
014	2	29	no	external	variable	NaN	1.4	NaN	2.8	left	1	1	7	0.5083870887756348	0	NaN	NaN	0.37
014	2	30	no	external	variable	NaN	1.3	NaN	1.0	right	0	1	7	0.593513011932373	0	NaN	NaN	0.29
014	2	31	no	external	variable	NaN	1.7	NaN	2.8	right	1	1	8	0.5213809013366699	0	NaN	NaN	0.36
014	2	32	no	external	variable	NaN	1.7	NaN	1.0	right	1	1	8	0.595142126083374	0	NaN	NaN	0.33
014	2	33	no	external	variable	NaN	1.2	NaN	1.0	left	1	1	7	0.6945078372955322	0	NaN	NaN	0.26
014	2	34	no	external	variable	NaN	1.2	NaN	1.0	left	1	1	7	0.6964869499206543	0	NaN	NaN	0.66
014	2	35	no	external	variable	NaN	1.1	NaN	1.0	right	1	1	8	0.676455020904541	0	NaN	NaN	0.38
014	2	36	no	external	variable	NaN	1.0	NaN	1.0	left	1	1	7	0.4935629367828369	0	NaN	NaN	0.25
014	2	37	no	external	variable	NaN	1.5	NaN	1.0	left	1	1	7	0.5711090564727783	0	NaN	NaN	0.24
014	2	38	no	external	variable	NaN	1.7	NaN	1.0	right	1	1	8	0.6110479831695557	0	NaN	NaN	0.17
014	2	39	no	external	variable	NaN	1.5	NaN	2.8	left	1	1	7	0.5064129829406738	0	NaN	NaN	0.42
014	2	40	no	external	variable	NaN	1.6	NaN	2.8	right	1	1	8	0.522150993347168	0	NaN	NaN	0.26
014	2	41	no	external	variable	NaN	1.5	NaN	1.0	left	1	1	7	0.5513880252838135	0	NaN	NaN	0.17
014	2	42	no	external	variable	NaN	1.1	NaN	1.0	left	1	1	7	0.6667218208312988	0	NaN	NaN	0.18
014	2	43	no	external	variable	NaN	1.0	NaN	2.8	right	1	1	8	0.5455038547515869	0	NaN	NaN	0.75
014	2	44	no	external	variable	NaN	1.3	NaN	2.8	left	1	1	7	0.5396850109100342	0	NaN	NaN	0.3
014	2	45	no	external	variable	NaN	1.2	NaN	2.8	right	1	1	8	0.6211719512939453	0	NaN	NaN	0.4
014	2	46	no	external	variable	NaN	1.7	NaN	1.0	left	1	1	7	0.5533549785614014	0	NaN	NaN	0.75
014	2	47	no	external	variable	NaN	1.7	NaN	2.8	right	1	1	8	0.5834059715270996	0	NaN	NaN	0.47
014	2	48	no	external	variable	NaN	1.4	NaN	2.8	left	1	1	7	0.4927239418029785	0	NaN	NaN	0.21
014	2	49	no	external	variable	NaN	1.7	NaN	1.0	right	1	1	8	0.56638503074646	0	NaN	NaN	0.67
014	2	50	no	external	variable	NaN	1.1	NaN	2.8	right	1	1	8	0.4577178955078125	0	NaN	NaN	0.62
014	2	51	no	external	variable	NaN	1.6	NaN	1.0	right	1	1	8	0.8102531433105469	0	NaN	NaN	0.59
014	2	52	no	external	variable	NaN	1.2	NaN	2.8	left	1	1	7	0.6352529525756836	0	NaN	NaN	0.22
014	2	53	no	external	variable	NaN	1.2	NaN	1.0	right	1	1	8	0.5387070178985596	0	NaN	NaN	0.18
014	2	54	no	external	variable	NaN	1.2	NaN	1.0	right	1	1	8	1.068052053451538	0	NaN	NaN	0.37
014	2	55	no	external	variable	NaN	1.5	NaN	1.0	left	1	1	7	0.5533609390258789	0	NaN	NaN	0.27
014	3	0	no	external	variable	NaN	1.5	NaN	2.8	right	1	1	8	0.5626049041748047	0	NaN	NaN	0.39
014	3	1	no	external	variable	NaN	1.6	NaN	2.8	left	1	1	7	0.5651288032531738	0	NaN	NaN	0.22
014	3	2	no	external	variable	NaN	1.1	NaN	1.0	left	1	1	7	0.5009720325469971	0	NaN	NaN	0.39
014	3	3	no	external	variable	NaN	1.6	NaN	1.0	right	1	1	8	0.5972599983215332	0	NaN	NaN	0.3
014	3	4	no	external	variable	NaN	1.6	NaN	2.8	left	1	1	7	0.413970947265625	0	NaN	NaN	0.29
014	3	5	no	external	variable	NaN	1.4	NaN	2.8	left	1	1	7	0.4918198585510254	0	NaN	NaN	0.42
014	3	6	no	external	variable	NaN	1.4	NaN	1.0	right	1	1	8	0.4569129943847656	0	NaN	NaN	0.34
014	3	7	no	external	variable	NaN	1.4	NaN	1.0	right	1	1	8	0.5767359733581543	0	NaN	NaN	0.24
014	3	8	no	external	variable	NaN	1.5	NaN	1.0	left	1	1	7	0.43370890617370605	0	NaN	NaN	0.16
014	3	9	no	external	variable	NaN	1.6	NaN	1.0	right	1	1	8	0.4046008586883545	0	NaN	NaN	0.37
014	3	10	no	external	variable	NaN	1.1	NaN	1.0	left	1	1	7	0.5506129264831543	0	NaN	NaN	0.18
014	3	11	no	external	variable	NaN	1.0	NaN	1.0	left	0	1	8	0.4143059253692627	0	NaN	NaN	0.19
014	3	12	no	external	variable	NaN	1.7	NaN	1.0	right	1	1	8	0.689965009689331	0	NaN	NaN	0.27
014	3	13	no	external	variable	NaN	1.7	NaN	1.0	right	1	1	8	0.5873808860778809	0	NaN	NaN	0.19
014	3	14	no	external	variable	NaN	1.0	NaN	2.8	right	1	1	8	0.5926308631896973	0	NaN	NaN	0.27
014	3	15	no	external	variable	NaN	1.4	NaN	1.0	right	1	1	8	0.5201280117034912	0	NaN	NaN	0.2
014	3	16	no	external	variable	NaN	1.5	NaN	2.8	right	1	1	8	0.47179412841796875	0	NaN	NaN	0.23
014	3	17	no	external	variable	NaN	1.7	NaN	1.0	right	1	1	8	0.6103639602661133	0	NaN	NaN	0.49
014	3	18	no	external	variable	NaN	1.3	NaN	1.0	left	1	1	7	0.7353777885437012	0	NaN	NaN	0.42
014	3	19	no	external	variable	NaN	1.0	NaN	2.8	right	1	1	8	0.548734188079834	0	NaN	NaN	0.57
014	3	20	no	external	variable	NaN	1.2	NaN	1.0	right	1	1	8	0.5434000492095947	0	NaN	NaN	0.48
014	3	21	no	external	variable	NaN	1.6	NaN	1.0	right	1	1	8	0.6090638637542725	0	NaN	NaN	0.2
014	3	22	no	external	variable	NaN	1.3	NaN	1.0	right	1	1	8	0.5810301303863525	0	NaN	NaN	0.17
014	3	23	no	external	variable	NaN	1.1	NaN	1.0	right	1	1	8	0.5816318988800049	0	NaN	NaN	0.17
014	3	24	no	external	variable	NaN	1.1	NaN	2.8	left	1	1	7	0.565727949142456	0	NaN	NaN	0.2
014	3	25	no	external	variable	NaN	1.5	NaN	2.8	left	1	1	7	0.5931980609893799	0	NaN	NaN	0.18
014	3	26	no	external	variable	NaN	1.5	NaN	2.8	left	1	1	7	0.3869900703430176	0	NaN	NaN	0.51
014	3	27	no	external	variable	NaN	1.1	NaN	1.0	left	1	1	7	0.5317389965057373	0	NaN	NaN	0.2
014	3	28	no	external	variable	NaN	1.4	NaN	1.0	right	1	1	8	0.5513999462127686	0	NaN	NaN	0.32
014	3	29	no	external	variable	NaN	1.1	NaN	2.8	left	1	1	7	0.4522860050201416	0	NaN	NaN	0.31
014	3	30	no	external	variable	NaN	1.1	NaN	2.8	left	1	1	7	0.5115320682525635	0	NaN	NaN	0.18
014	3	31	no	external	variable	NaN	1.6	NaN	1.0	left	1	1	7	0.4421851634979248	0	NaN	NaN	0.17
014	3	32	no	external	variable	NaN	1.4	NaN	2.8	left	1	1	7	0.4917440414428711	0	NaN	NaN	0.57
014	3	33	no	external	variable	NaN	1.7	NaN	2.8	right	1	1	8	0.5597550868988037	0	NaN	NaN	0.49
014	3	34	no	external	variable	NaN	1.3	NaN	1.0	right	1	1	8	0.5835869312286377	0	NaN	NaN	0.41
014	3	35	no	external	variable	NaN	1.2	NaN	2.8	left	1	1	7	0.48550987243652344	0	NaN	NaN	0.62
014	3	36	no	external	variable	NaN	1.2	NaN	1.0	right	1	1	8	0.6743230819702148	0	NaN	NaN	0.66
014	3	37	no	external	variable	NaN	1.4	NaN	1.0	left	1	1	7	0.39552879333496094	0	NaN	NaN	0.41
014	3	38	no	external	variable	NaN	1.0	NaN	2.8	left	1	1	7	0.6813678741455078	0	NaN	NaN	0.34
014	3	39	no	external	variable	NaN	1.2	NaN	2.8	left	1	1	7	0.471005916595459	0	NaN	NaN	0.5
014	3	40	no	external	variable	NaN	1.4	NaN	2.8	right	1	1	8	0.507652997970581	0	NaN	NaN	0.18
014	3	41	no	external	variable	NaN	1.2	NaN	2.8	left	1	1	7	0.3802168369293213	0	NaN	NaN	0.44
014	3	42	no	external	variable	NaN	1.5	NaN	1.0	left	1	1	7	0.48194384574890137	0	NaN	NaN	0.16
014	3	43	no	external	variable	NaN	1.3	NaN	2.8	right	1	1	8	0.35970020294189453	0	NaN	NaN	0.2
014	3	44	no	external	variable	NaN	1.6	NaN	2.8	right	0	1	7	0.34218311309814453	0	NaN	NaN	0.3
014	3	45	no	external	variable	NaN	1.3	NaN	2.8	right	1	1	8	0.4357600212097168	0	NaN	NaN	0.23
014	3	46	no	external	variable	NaN	1.5	NaN	2.8	left	1	1	7	0.4427368640899658	0	NaN	NaN	0.24
014	3	47	no	external	variable	NaN	1.7	NaN	2.8	left	1	1	7	0.30440616607666016	0	NaN	NaN	0.22
014	3	48	no	external	variable	NaN	1.7	NaN	1.0	left	1	1	7	0.5330700874328613	0	NaN	NaN	0.57
014	3	49	no	external	variable	NaN	1.3	NaN	1.0	right	1	1	8	0.5364041328430176	0	NaN	NaN	0.58
014	3	50	no	external	variable	NaN	1.2	NaN	2.8	right	1	1	8	0.7975258827209473	0	NaN	NaN	0.26
014	3	51	no	external	variable	NaN	1.3	NaN	1.0	left	1	1	7	0.526792049407959	0	NaN	NaN	0.44
014	3	52	no	external	variable	NaN	1.5	NaN	1.0	right	1	1	8	0.49466991424560547	0	NaN	NaN	0.22
014	3	53	no	external	variable	NaN	1.3	NaN	2.8	right	1	1	8	0.47509217262268066	0	NaN	NaN	0.23
014	3	54	no	external	variable	NaN	1.5	NaN	2.8	left	1	1	7	0.4615318775177002	0	NaN	NaN	0.61
014	3	55	no	external	variable	NaN	1.5	NaN	2.8	left	1	1	7	0.4519491195678711	0	NaN	NaN	0.48
